node,in_degree,out_degree,total_degree,in_degree_centrality,out_degree_centrality,betweenness,closeness,eigenvector,pagerank,total_degree_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,bridge_without_hub
SUP-00220,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
RET-00064,6,0,6,0.006006006006006006,0.0,0.0,0.23300372104826736,0.025363493667556164,0.000920341404617694,874,553,336,298,439,321
SUP-00249,1,5,6,0.001001001001001001,0.005005005005005005,0.00017288932062924493,0.001001001001001001,2.3891183393140717e-50,0.0004085832600418023,874,490,626,680,665,384
SUP-00066,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00075,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00184,1,5,6,0.001001001001001001,0.005005005005005005,7.070754022173201e-05,0.001001001001001001,3.4422389767577914e-51,0.00037424462000910084,874,540,626,700,701,334
LOG-00075,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00289,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00231,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00247,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00013,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00039,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00021,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
RET-00062,6,0,6,0.006006006006006006,0.0,0.0,0.22195331056485504,0.013891602363518355,0.0007426778828239528,874,553,407,399,512,321
SUP-00094,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00095,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
LOG-00016,0,6,6,0.0,0.006006006006006006,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,874,553,703,703,703,321
SUP-00226,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00055,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00192,1,4,5,0.001001001001001001,0.004004004004004004,0.00012330562319428937,0.001001001001001001,6.850396379488277e-51,0.0003785129202099211,927,514,626,697,696,413
LOG-00098,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00097,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00225,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00122,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00088,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00199,1,4,5,0.001001001001001001,0.004004004004004004,4.310882161354348e-05,0.001001001001001001,6.069928334262996e-50,0.0004386653947721503,927,550,626,637,629,377
SUP-00013,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
DST-00064,2,3,5,0.002002002002002002,0.003003003003003003,8.197944290718076e-05,0.21033718520412784,0.00536004994138566,0.0005639025975893645,927,533,465,489,569,394
LOG-00089,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
RET-00128,5,0,5,0.005005005005005005,0.0,0.0,0.21608759427714472,0.01526527576459683,0.0008232159243801859,927,553,447,385,480,374
SUP-00142,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00121,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00197,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00105,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00069,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00067,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00245,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00295,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00155,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00206,2,3,5,0.002002002002002002,0.003003003003003003,7.143125215354986e-05,0.002002002002002002,2.45728148736868e-50,0.0003972368028656386,927,539,602,679,682,388
LOG-00004,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00191,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00071,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
SUP-00010,1,4,5,0.001001001001001001,0.004004004004004004,3.9977391739739965e-05,0.001001001001001001,2.3891183393140717e-50,0.00038389667316117903,927,552,626,680,691,375
LOG-00074,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00027,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00092,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00057,0,5,5,0.0,0.005005005005005005,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,927,553,703,703,703,374
LOG-00048,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00109,1,3,4,0.001001001001001001,0.003003003003003003,6.040616984727428e-05,0.001001001001001001,2.184628895150242e-50,0.00039789357251959236,958,542,626,682,681,416
LOG-00024,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00078,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
RET-00015,4,0,4,0.004004004004004004,0.0,0.0,0.22188407996268256,0.01182273336411107,0.0006707964560159721,958,553,410,419,537,405
SUP-00189,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00081,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00011,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00030,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00086,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00198,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00255,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00282,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00299,1,3,4,0.001001001001001001,0.003003003003003003,4.79766659184318e-05,0.001001001001001001,2.6617709315325095e-50,0.00044536653953372476,958,549,626,675,622,409
SUP-00248,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00208,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00022,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00073,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00053,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00009,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
SUP-00069,0,4,4,0.0,0.004004004004004004,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,958,553,703,703,703,405
LOG-00065,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00277,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00081,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00008,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00093,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00003,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00158,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00060,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00015,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00070,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00035,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00268,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00177,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00092,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00284,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00181,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
LOG-00082,0,3,3,0.0,0.003003003003003003,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,979,553,703,703,703,426
SUP-00279,0,2,2,0.0,0.002002002002002002,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,996,553,703,703,703,443
LOG-00023,0,2,2,0.0,0.002002002002002002,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,996,553,703,703,703,443
LOG-00090,0,2,2,0.0,0.002002002002002002,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,996,553,703,703,703,443
LOG-00061,0,2,2,0.0,0.002002002002002002,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,996,553,703,703,703,443
LOG-00032,0,1,1,0.0,0.001001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,1000,553,703,703,703,447
